ph,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
6.376670175167826,0,1,1,0.74,0.01,1,0,3,10
7.3502978439645155,0,1,0,0.29,0.04,0,0,12,3
6.520248551688601,1,1,1,0.92,0.53,1,0,1,5
6.261126250728431,1,1,1,0.81,0.71,1,0,1,4
6.468667028913719,1,1,1,0.41,1.01,0,0,7,3
7.430040717761907,1,1,1,0.61,0.65,1,0,2,4
5.7069722999820645,1,1,1,0.67,1.3,1,0,6,1
6.626835834366204,1,1,1,0.45,0.12,0,1,5,11
6.336804975021801,1,1,1,0.24,1.46,0,0,7,0
6.467140299032085,1,1,1,0.68,0.65,1,0,3,18
6.436372670196082,1,1,1,0.06,2.53,1,0,9,5
6.489626853458651,0,1,1,0.52,1.43,0,0,5,22
6.268594269493439,0,1,1,0.17,1.42,0,0,8,5
5.355589088977812,1,1,1,0.84,0.19,1,0,11,3
6.604772825011497,1,0,1,0.32,1.21,0,0,8,21
5.705465707925944,1,1,1,0.67,3.32,1,0,7,16
6.0700591641808606,1,1,0,0.03,0.06,0,0,6,17
8.02555362751524,1,1,1,0.36,0.6,0,0,9,5
6.927067376448327,1,1,0,0.64,0.08,1,0,2,4
6.205145055199005,1,1,1,0.2,0.5,0,0,11,8
6.954786755320179,1,1,1,0.62,1.97,1,0,7,22
6.158495612379256,1,1,0,0.42,0.26,0,0,10,22
7.495474560522793,1,1,1,0.13,1.51,0,0,3,9
6.3845803974233055,1,1,1,0.75,2.77,1,0,8,22
6.30059259094421,0,1,1,0.09,0.09,0,0,11,12
7.007995359768918,1,1,1,0.29,0.1,0,0,1,13
6.740063611107325,1,1,1,0.63,0.85,1,0,10,4
6.712379607979626,1,0,1,0.17,0.99,0,0,6,12
5.856633336899064,1,1,1,0.12,0.65,0,0,9,0
7.757432758698374,1,0,1,0.94,0.09,1,0,3,17
5.405721204528826,1,1,1,0.2,0.87,0,0,2,22
6.598788877629069,1,1,1,0.37,3.64,1,0,8,21
6.244603002890549,1,1,1,0.49,0.57,0,0,8,7
5.972018102213763,1,1,1,0.13,2.56,1,0,12,21
5.582810193383062,0,1,1,0.52,1.0,0,0,11,22
5.7654155582714015,1,1,1,0.99,3.2,1,0,1,20
6.870410869314936,0,1,1,0.81,1.95,1,0,6,0
6.400893682788341,1,1,0,0.23,0.01,0,0,7,4
6.721422816018126,1,0,1,0.02,0.9,0,0,1,2
6.220921145798538,1,1,0,0.94,0.17,1,0,11,15
7.830092452378774,1,1,0,0.91,0.56,1,0,12,4
6.565874750936276,1,1,1,0.18,1.99,0,0,3,2
5.734214634111069,0,1,1,0.64,0.11,1,0,2,9
6.46481528754728,1,1,1,0.2,3.11,1,0,4,5
5.672059675947903,1,0,1,0.39,1.05,0,0,9,5
6.825841863575636,1,1,0,0.79,1.73,1,0,1,10
6.402567854823395,1,1,1,0.59,1.86,0,0,7,8
5.761256082723974,1,0,1,0.0,1.66,0,0,11,6
7.207984419659502,1,1,1,0.77,0.01,1,0,12,21
6.637086163902337,1,1,1,0.97,0.61,1,0,3,2
6.2471428725137885,1,1,1,0.08,0.3,0,0,9,13
5.509636727871632,0,1,1,0.85,0.0,1,0,4,18
5.765693047054518,1,1,1,0.75,2.03,1,0,5,22
6.9137654202197005,1,1,0,0.25,0.29,0,0,6,12
7.57790949433617,1,1,1,0.32,0.26,0,0,10,13
7.179247385422846,1,1,1,0.59,1.7,0,0,7,11
7.355223480867046,1,0,1,0.75,1.48,1,0,8,6
6.015228991048064,1,1,1,0.14,1.13,0,0,1,2
6.058529968326038,1,1,0,0.91,1.05,1,0,1,19
7.107574851017676,1,1,1,0.94,0.63,1,0,4,0
6.921328753491834,1,1,1,0.27,0.53,0,0,2,1
7.354876935840751,1,1,1,0.52,0.56,0,0,4,16
5.732455182599131,1,0,1,0.05,1.78,0,0,6,5
6.304612259076093,1,1,1,0.6,0.34,1,0,1,8
6.804629399832819,1,1,0,0.91,0.1,1,0,10,4
7.448289762075039,0,0,0,0.51,1.24,0,0,1,16
7.433765486482314,1,0,1,0.96,1.79,1,0,1,11
6.514264634799974,1,1,0,0.77,1.7,1,0,11,9
6.906998777635154,1,0,1,0.26,1.2,0,0,4,3
5.919212050401441,1,1,1,0.76,0.1,1,0,4,12
7.163698744001089,1,1,1,0.51,0.16,0,0,7,21
5.298852753013325,1,1,1,0.18,0.47,0,0,6,12
5.996364172137515,1,0,1,0.32,0.46,0,0,12,22
6.2014969952273695,0,1,1,0.81,0.05,1,0,11,7
6.865262572814663,1,1,1,0.79,0.51,1,0,11,19
6.853113622901103,1,0,1,0.29,1.81,0,0,3,17
6.164683127070456,1,1,1,0.83,0.92,1,0,1,0
6.956075145097904,1,1,1,0.64,0.23,1,0,3,1
5.860090838678151,1,1,1,0.03,0.53,0,0,10,18
5.83209417341908,1,0,1,0.18,0.78,0,0,1,11
6.818231454482585,1,0,1,0.37,3.86,1,0,10,6
7.34085352568769,1,1,1,0.7,0.03,1,0,1,19
6.55394215719735,1,1,1,0.01,1.36,0,0,9,10
6.793080148882692,1,1,1,0.47,0.29,0,1,12,9
6.234197403886558,1,1,1,0.72,1.41,1,0,3,15
5.690921247872852,1,1,1,0.75,1.56,1,0,10,7
6.5075001100148775,1,0,1,0.75,0.32,1,0,9,12
7.172406952589288,1,1,0,0.3,1.83,0,0,7,12
6.698378507401478,1,1,1,0.3,1.43,0,1,6,12
6.280369901843882,1,1,1,0.53,0.05,0,0,1,21
5.72887520445896,1,1,1,0.34,2.98,1,0,4,7
6.512108874315982,1,1,1,0.44,0.84,0,0,11,20
6.02477879267213,1,0,1,0.25,0.45,0,0,8,20
5.166739583426423,1,1,1,0.4,0.36,0,0,6,0
7.225597970935999,1,1,1,0.83,0.45,1,0,8,11
5.851620233109616,1,1,1,0.04,0.05,0,0,7,15
6.537498099214772,1,1,1,0.4,0.75,0,0,11,18
6.752435633751612,1,1,1,0.5,0.13,0,0,5,13
6.762142788935223,1,1,1,0.95,0.45,1,0,12,0
6.341643152985055,1,1,1,0.86,0.18,1,0,5,16
6.523481006342147,0,0,1,0.93,0.2,1,0,7,22
5.3913881679646565,0,1,1,0.84,0.15,1,0,6,5
6.047692140207035,1,1,1,0.07,2.81,1,0,5,6
6.744053937740939,1,1,1,0.15,0.36,0,0,2,14
7.294018695773688,1,1,1,0.97,1.48,1,0,3,16
6.721390030126739,1,0,0,0.68,0.46,1,0,2,23
6.274522718228771,1,0,1,0.03,1.49,0,0,6,17
5.882227755669098,1,1,1,0.92,0.3,1,0,2,10
5.171677648479078,1,0,1,0.51,1.84,0,0,10,23
7.157643299006114,1,1,1,0.73,1.6,1,0,6,22
6.381699057689763,1,1,1,0.3,1.05,0,0,4,13
5.045523482591101,1,1,1,0.43,1.9,0,0,8,11
7.393307092114651,1,1,1,0.62,0.78,1,0,4,11
7.098721797392797,1,1,1,0.98,0.02,1,0,8,15
8.013791634550989,1,1,0,0.16,0.59,0,0,5,4
6.632098001468323,1,1,1,0.23,1.48,0,0,12,4
5.922432258326959,1,1,1,0.9,0.75,1,0,11,20
5.876356946792661,1,1,1,0.32,1.93,0,0,12,15
6.649361936444592,1,1,1,0.7,0.73,1,0,7,3
6.90294183779382,0,1,0,0.62,2.07,1,0,3,18
6.191766074334791,1,1,1,0.72,1.73,1,0,2,17
7.270056234901196,1,1,1,0.66,0.02,1,0,12,9
6.682016862190496,1,1,1,0.09,2.3,1,0,12,13
6.376383453316475,1,1,1,0.51,1.13,0,1,6,15
6.136790654934629,1,1,1,0.29,0.69,0,0,9,4
6.001988274045036,1,1,1,0.14,0.93,0,0,7,3
7.571368897377733,1,1,1,0.06,0.16,0,0,2,21
6.602593742850065,1,1,0,0.7,0.95,1,0,7,6
6.949964786294131,1,1,0,0.56,0.36,0,0,1,14
5.886021897253885,1,1,1,0.98,0.18,1,0,1,4
7.807106344726742,0,0,1,0.08,1.56,0,0,2,3
6.603991058219721,1,1,1,0.09,0.56,0,0,2,19
7.303336670135943,1,1,1,0.49,0.12,0,0,7,1
5.968203271405705,1,1,1,0.49,0.14,0,0,4,18
7.1940671366178535,1,0,1,0.39,1.55,0,0,2,8
4.674181112184932,1,1,1,0.25,0.72,0,0,1,0
7.962659490634207,1,1,1,0.89,0.72,1,0,11,0
6.278626392159492,1,1,1,0.77,2.86,1,0,11,8
5.213734256801865,1,1,1,0.21,1.22,0,0,7,21
6.28885279327853,1,1,1,0.13,0.99,0,0,3,3
6.030545228304631,1,1,1,0.54,1.18,0,1,10,3
6.413977482888497,1,0,1,0.03,1.45,0,0,8,13
6.724834443005572,1,1,1,0.74,2.75,1,0,10,18
6.494445948692474,1,1,1,0.8,0.98,1,0,2,13
6.199690957815555,1,1,1,0.22,0.86,0,1,4,7
6.195046970184052,1,0,1,0.73,0.4,1,0,2,22
5.795032950787508,1,1,1,0.91,0.12,1,0,10,8
8.5,1,1,1,0.8,1.38,1,0,5,18
8.053848615543822,1,0,1,0.6,0.25,1,0,1,18
7.202845048926387,1,1,1,0.48,0.26,0,0,6,5
7.017184432790783,1,1,1,0.95,1.54,1,0,9,20
6.312415453787389,1,1,1,0.94,0.52,1,0,8,16
5.845156658999156,1,1,1,0.92,0.33,1,0,8,1
8.354446053348935,1,1,1,0.57,0.66,0,0,8,13
5.907662611013389,0,1,1,0.74,1.41,1,0,12,16
6.3213652539055465,1,1,1,0.94,0.44,1,0,5,5
7.236562313340754,1,1,0,0.22,0.12,0,0,9,16
7.003065102417224,0,1,1,0.03,2.09,1,0,2,21
7.461980664544871,1,1,1,0.95,1.27,1,0,11,15
7.3567819416127005,0,1,1,0.13,0.65,0,0,6,9
7.26256137346865,1,1,1,0.03,2.79,1,0,2,2
5.507953908922566,1,1,1,0.18,0.01,0,0,12,1
7.177547984175108,1,1,1,0.14,2.5,1,0,11,19
6.807340688832494,1,1,1,0.57,3.1,1,0,11,16
6.374581570180649,1,1,1,0.48,0.21,0,0,7,4
6.095639883410662,1,0,1,0.31,0.95,0,0,8,13
5.888619924009621,0,1,1,0.99,0.16,1,0,1,18
6.768707163122777,1,1,1,0.01,1.46,0,0,8,5
6.320443662442658,1,0,1,0.35,0.18,0,0,3,11
6.489102394339292,1,1,1,0.31,1.93,0,0,3,9
5.7245005551113,1,0,1,0.28,0.37,0,0,7,16
7.394308068052494,1,0,1,0.87,0.0,1,0,7,16
6.543629701235166,0,1,0,0.82,2.56,1,0,9,20
5.676076365902936,1,1,1,0.63,0.13,1,0,5,5
6.999192438761976,1,1,0,0.89,1.76,1,0,2,7
6.159746139817901,1,1,0,0.09,0.14,0,0,5,0
5.509085372763801,1,1,1,0.53,0.05,0,0,3,5
6.148748166008646,1,1,1,0.7,0.1,1,0,12,8
6.535858578273779,1,1,1,0.58,0.44,0,1,12,22
6.612927086406033,1,0,1,0.98,1.02,1,0,6,21
6.516521367763454,0,0,1,0.95,2.5,1,0,8,1
7.195392399930036,1,1,1,0.43,5.1,1,0,8,8
7.28826416289361,1,1,1,0.21,0.85,0,0,2,22
7.955384158673036,1,1,1,0.5,0.5,0,0,11,6
6.810240192419548,1,0,0,0.33,1.79,0,0,7,12
5.94323227998518,1,1,1,0.66,0.23,1,0,6,7
6.353422969363879,1,1,1,0.43,0.45,0,0,11,12
6.487482636372822,1,0,1,0.87,0.18,1,0,12,19
6.915335448529328,1,1,1,0.21,1.12,0,0,7,23
6.644270787856081,0,1,1,0.57,0.24,0,0,2,1
7.192932572362291,1,1,1,0.99,0.81,1,0,5,21
5.328552454521859,1,0,0,0.27,2.94,1,0,5,5
6.815310037839256,1,1,1,0.07,0.81,0,0,4,14
5.990743999266845,1,1,1,0.04,0.73,0,0,2,15
6.359987820297453,1,1,1,0.23,0.32,0,1,5,4
6.47240050732828,0,1,1,0.82,0.34,1,0,1,17
5.886009734796952,1,1,1,0.15,5.46,1,0,7,4
6.221015962906012,1,1,1,0.59,0.12,0,0,9,0
6.56794130130571,1,1,1,0.39,0.05,0,0,3,2
5.861408364851348,1,0,0,0.36,2.05,1,0,5,12
7.210213817412246,0,1,1,0.69,1.94,1,0,12,5
6.60663088986332,1,1,1,0.93,0.1,1,0,6,6
6.504190506655376,1,1,1,0.25,0.4,0,1,6,21
5.7593707789673445,1,0,0,0.31,0.44,0,0,6,21
6.841426411383507,1,1,1,0.89,0.06,1,0,4,1
6.122633387938065,1,1,1,0.31,0.38,0,1,9,22
6.084748329355671,1,0,1,0.58,2.51,1,0,1,12
5.825327909575345,1,1,1,0.92,0.17,1,0,12,17
4.555554971286722,0,1,1,0.91,0.83,1,0,1,7
6.310694772292116,1,1,1,0.46,0.0,0,0,1,5
5.542681846362662,1,1,1,0.81,1.55,1,0,1,17
6.675796636189608,1,1,1,0.04,0.27,0,1,11,19
5.913717819113484,1,1,0,0.36,1.72,0,0,4,13
5.997158526438085,1,1,1,0.93,1.82,1,0,7,0
7.186077411082102,1,0,0,0.92,0.1,1,0,5,6
6.7030539737541375,1,1,1,0.03,2.31,1,0,6,19
6.086658892517288,1,1,1,0.18,0.17,0,0,10,23
6.07716096322715,1,1,1,0.51,2.01,1,0,2,10
6.2584180524211765,0,1,1,0.13,2.14,1,0,1,0
5.583686517931529,1,1,0,0.64,0.5,1,0,1,11
7.315521742675672,1,1,1,0.83,0.23,1,0,4,21
7.949846272921185,1,1,1,0.83,0.33,1,0,4,16
7.034069844361019,0,1,1,0.15,0.84,0,0,11,6
5.925430654864753,1,1,1,0.92,1.14,1,0,7,7
5.259391230675887,1,1,1,0.97,0.08,1,0,10,10
6.069382341454539,1,1,0,0.07,0.87,0,0,3,0
6.860948983947059,1,1,1,0.4,0.52,0,0,2,7
5.668853280120884,1,1,1,0.6,0.3,1,0,10,8
5.529172228513124,1,0,1,0.43,1.29,0,0,10,16
6.5658471327928565,1,0,1,0.47,2.73,1,0,1,0
6.702920463190388,1,1,1,0.23,0.58,0,0,2,19
7.363569554407175,1,1,1,0.29,0.46,0,0,11,2
6.042712273171931,1,1,1,0.22,0.23,0,1,11,4
7.075662373919991,1,1,1,0.53,0.98,0,0,6,2
5.726441683450701,0,1,1,0.37,0.34,0,0,7,18
6.550725470688589,1,1,1,0.91,1.57,1,0,11,6
6.618089052488789,1,1,1,0.65,0.95,1,0,10,2
6.566603544352383,1,0,1,0.62,0.0,1,0,8,10
6.227187969375557,1,1,1,0.72,0.1,1,0,10,9
6.592414853164316,1,1,1,0.85,0.92,1,0,6,1
6.233320791418144,1,1,1,0.15,1.65,0,0,9,11
7.148971996123633,1,0,1,0.32,0.95,0,0,5,17
6.2476908699975,1,0,1,0.1,0.79,0,0,10,16
7.6247045884769395,1,1,1,0.13,2.41,1,0,12,18
7.302177665669264,1,1,0,0.94,1.22,1,0,5,13
6.736636712977475,1,1,1,0.41,2.73,1,0,11,11
7.886444349830674,1,1,1,0.8,0.51,1,0,6,10
6.616488753540889,1,1,1,0.2,2.03,1,0,4,13
6.120741054870547,1,1,1,0.06,1.45,0,1,10,6
6.257314986078322,1,1,1,0.07,0.46,0,0,5,2
6.809427223294718,1,1,1,0.26,0.3,0,0,3,4
6.585656358763363,1,1,1,0.44,0.6,0,0,6,21
5.521581635911447,1,1,1,0.96,1.31,1,0,11,17
5.88950175229741,1,1,1,0.79,0.23,1,0,3,8
6.074052368058754,1,1,0,0.29,1.16,0,0,6,20
6.791072135276385,1,1,0,0.02,1.6,0,0,9,18
6.848276999519557,1,1,0,0.12,1.06,0,0,6,1
6.646454263106296,1,1,1,0.8,0.23,1,0,1,13
6.195685978642167,1,1,0,0.32,7.22,1,0,5,18
6.103074943585689,1,1,1,0.64,1.32,1,0,5,8
7.46994333771563,1,1,1,0.59,0.47,0,0,4,9
7.177951229249144,1,1,1,0.79,0.87,1,0,5,22
6.638919830259617,0,1,1,0.03,2.14,1,0,2,10
6.5694184752209,0,1,1,0.74,1.07,1,0,6,21
7.415309512532945,1,1,0,0.79,1.3,1,0,4,0
6.891697436736511,1,1,1,0.71,1.43,1,0,4,10
5.277100933240815,1,1,1,0.93,0.81,1,0,10,2
6.562996478711668,1,1,1,0.56,2.06,1,0,2,14
6.226257811846279,0,1,1,0.2,1.27,0,0,10,21
6.152163133200611,1,1,1,0.51,1.06,0,1,10,20
6.456358001140591,1,1,1,0.35,0.78,0,1,4,15
7.575876556884943,1,1,0,0.42,0.88,0,0,4,11
7.840184621126843,0,1,1,0.06,0.01,0,0,9,7
6.701119207333982,1,1,1,0.63,0.35,1,0,9,11
6.112532900415841,1,0,1,0.07,0.23,0,0,9,13
6.312194019787512,1,1,1,0.33,1.13,0,1,5,7
7.388587207937366,1,1,1,0.82,0.01,1,0,3,16
7.497443715066307,1,1,1,0.09,0.7,0,0,7,10
6.432706953664733,1,0,0,0.78,4.04,1,0,9,18
6.286147835135697,1,1,1,0.09,0.19,0,0,2,3
6.84239290355586,1,1,0,0.97,0.15,1,0,3,11
5.665697769966632,1,1,1,0.78,0.56,1,0,4,1
7.042145781543468,1,0,1,0.1,1.79,0,0,7,16
6.4317142672590775,0,1,1,0.85,0.96,1,0,7,18
7.108856547677113,1,1,1,0.34,2.58,1,0,5,21
5.962776509588017,1,0,1,0.9,0.66,1,0,12,17
7.472655974919263,1,1,1,0.45,0.0,0,0,11,21
6.49072931045067,1,0,1,0.31,1.34,0,0,7,4
7.201125531955258,1,1,1,0.91,0.05,1,0,9,0
7.653866626541907,1,1,1,0.2,1.33,0,0,3,4
7.298391789899847,1,1,1,0.76,2.76,1,0,1,4
6.508135347817781,1,1,1,0.93,0.33,1,0,1,3
6.9579576974559725,0,1,1,0.27,1.08,0,0,1,18
6.521397134420156,1,1,1,0.5,0.97,0,0,11,14
6.246969857653677,1,0,1,0.84,0.22,1,0,1,15
6.0901108639610015,1,1,0,0.92,0.37,1,0,1,15
6.731106352205426,1,1,1,0.88,0.32,1,0,12,14
7.609391147764141,1,1,1,0.42,0.5,0,0,9,9
7.641730326428667,0,1,1,0.12,1.07,0,0,2,15
6.053131107303756,1,1,1,0.8,0.65,1,0,9,16
6.9957881609252,1,0,1,0.93,0.43,1,0,4,7
5.467227821240944,1,1,1,0.01,0.2,0,0,9,18
6.214127313526607,1,1,1,0.8,0.06,1,0,3,13
6.931907111636376,1,1,1,0.64,1.15,1,0,2,19
6.861106544164267,1,1,1,0.66,0.06,1,0,4,8
6.98472736319806,1,1,1,0.73,0.48,1,0,3,6
6.631396075607558,1,1,1,0.95,0.81,1,0,12,2
6.840732734861224,1,1,0,0.42,2.11,1,0,11,17
5.399666043782994,1,1,1,0.96,1.08,1,0,8,8
6.565843892700098,1,1,1,0.46,0.75,0,1,11,11
7.052969438825657,1,1,1,0.4,0.64,0,0,4,6
6.58673224055619,1,1,1,0.51,0.96,0,0,12,12
6.278731506046737,1,1,1,0.55,0.36,0,1,6,6
6.957951236065063,0,1,0,0.09,0.43,0,0,2,17
7.514897123311826,0,0,1,0.37,0.77,0,0,11,18
6.545385461768581,1,0,1,0.84,1.08,1,0,6,15
5.811780627559111,1,1,0,0.47,1.47,0,0,12,4
6.528830619957578,1,1,1,0.23,0.79,0,0,8,17
7.184230667537512,1,0,1,0.2,1.59,0,0,6,22
8.066016603802344,1,1,1,0.5,0.1,0,0,1,8
6.058487166379925,1,1,1,0.52,0.96,0,1,7,18
7.3872742193259455,1,1,1,0.2,0.12,0,0,3,1
5.95399394537754,1,1,1,0.65,1.04,1,0,2,23
6.856920566815003,1,1,1,0.2,0.4,0,0,10,17
4.996836720176992,1,0,1,0.55,1.64,0,0,8,5
5.887767454976158,1,1,1,0.14,0.82,0,0,9,4
6.6288916479677376,1,1,1,0.91,2.65,1,0,6,16
6.284725013924461,1,1,1,0.33,0.04,0,0,11,5
6.156801039754724,1,1,1,0.88,0.67,1,0,11,4
7.696470866838278,1,1,1,0.31,0.73,0,0,11,13
6.483544099749573,1,1,1,0.6,0.63,1,0,5,15
7.378260197014704,1,1,1,0.43,2.32,1,0,5,3
4.727400933034248,1,0,1,0.49,1.18,0,0,9,7
7.105527542848039,1,0,1,0.73,0.17,1,0,3,12
7.725360383763739,1,1,1,0.17,3.96,1,0,9,13
7.084778257364234,1,1,1,0.6,0.56,1,0,10,10
7.529481240786682,1,1,1,0.03,2.51,1,0,5,0
6.098826531289761,1,1,1,0.83,3.07,1,0,11,19
7.075416974709764,0,0,1,0.04,0.32,0,0,12,8
5.598738096665101,0,1,0,0.18,0.43,0,0,10,3
5.591904726365262,1,1,1,0.44,1.25,0,0,1,16
7.16864426435021,1,1,1,0.99,0.56,1,0,8,18
5.52115352414919,1,1,1,0.38,0.58,0,0,10,13
6.646489061854402,1,1,1,0.44,3.24,1,0,10,13
7.186283093318836,1,1,1,0.46,4.79,1,0,5,5
5.135793918198229,1,1,1,0.68,0.41,1,0,10,5
6.099435720688312,1,1,0,0.43,1.43,0,0,2,14
8.196859393979882,1,1,0,0.35,0.28,0,0,10,23
6.384552382054046,1,1,0,0.28,3.42,1,0,2,19
6.069347233015049,1,1,1,0.3,0.02,0,0,12,22
6.432778101279193,1,1,1,0.78,1.64,1,0,12,19
6.896855778105456,1,1,1,0.68,1.05,1,0,1,3
5.326786538384329,0,0,1,0.47,0.64,0,0,1,8
7.815009995037098,1,1,1,0.1,3.91,1,0,5,22
5.867997721902042,0,1,1,0.72,0.07,1,0,7,20
6.018449712554195,1,1,0,0.91,0.29,1,0,7,18
5.969532343949049,1,1,1,0.54,0.22,0,0,8,4
6.109881819961646,0,1,1,0.13,1.38,0,0,2,16
6.1119615048613065,1,1,1,0.81,2.38,1,0,2,10
6.383690343628141,1,1,1,0.42,0.6,0,0,4,20
7.229059974248194,1,1,1,0.04,1.43,0,0,12,4
6.841370823184662,1,1,1,0.92,0.16,1,0,10,3
6.3749117111552,1,1,1,0.86,0.93,1,0,1,17
5.876731812951141,1,0,1,0.07,0.09,0,0,9,3
7.167433036223764,1,1,1,0.34,0.03,0,0,1,9
6.838757829172104,1,1,1,0.96,1.85,1,0,2,2
6.619630448630373,1,0,1,0.37,0.75,0,0,1,19
4.775513837126961,0,1,1,0.87,0.64,1,0,2,0
7.416732320022104,1,1,0,0.37,0.12,0,0,7,11
5.786965001206114,1,0,1,0.89,0.45,1,0,8,2
6.536792897799423,1,1,1,0.64,0.43,1,0,10,20
7.619882863376476,0,1,1,0.49,0.51,0,0,11,11
5.664197891390396,1,1,1,0.25,0.48,0,0,3,14
7.475207326100554,1,1,1,0.64,0.97,1,0,8,7
5.48982008424809,1,1,1,0.35,1.29,0,0,11,3
6.616517919491489,1,1,1,0.71,0.76,1,0,12,18
6.86460086427428,1,1,1,0.5,0.02,0,0,5,6
6.581881798618181,1,1,1,0.81,0.57,1,0,4,12
7.220684158481102,1,1,1,0.43,0.85,0,0,6,11
6.334404668504072,1,1,0,0.84,0.37,1,0,6,20
6.145628864984085,1,0,1,0.37,0.27,0,0,2,22
7.9115442575655806,1,1,1,0.41,0.47,0,0,11,8
5.315269484491342,1,1,1,0.48,0.05,0,0,3,3
6.762753195099086,1,1,1,0.07,0.1,0,1,7,12
6.920314515165586,1,1,0,0.71,0.01,1,0,6,5
6.04975912491781,1,1,1,0.98,1.48,1,0,4,13
6.1714181805470805,1,0,1,0.75,0.49,1,0,11,11
6.801645073883664,1,1,1,0.8,0.76,1,0,5,17
6.939989913782608,1,1,1,0.48,0.09,0,0,4,17
5.6939465622162775,1,0,1,0.87,0.06,1,0,11,9
7.600180432763078,1,1,1,0.54,1.3,0,0,6,10
7.404444100714514,1,1,0,0.7,0.45,1,0,9,11
6.7032253311415655,0,1,1,0.5,0.3,0,0,1,1
6.249811451660251,0,1,1,0.17,1.5,0,0,6,17
7.165651367570592,1,0,1,0.42,0.78,0,0,6,1
6.179473568075025,1,1,0,0.42,0.24,0,0,3,0
6.668532962588005,0,1,1,0.74,2.21,1,0,5,16
8.098106158995241,1,1,0,0.64,1.17,1,0,1,0
6.919703916519289,1,1,1,0.89,0.54,1,0,5,22
7.227641838623543,1,1,1,0.62,2.85,1,0,1,22
6.0821023284413895,1,1,1,0.75,0.31,1,0,7,18
6.188568672700585,0,1,1,0.92,0.65,1,0,12,10
5.515543762493121,1,1,1,0.43,1.24,0,0,1,17
5.796279611759557,1,1,1,0.24,0.45,0,0,10,22
6.449008550535879,1,1,1,0.32,3.3,1,0,12,10
6.665855562778436,1,1,1,0.85,0.79,1,0,11,8
6.266819977399759,0,1,1,0.98,1.22,1,0,9,15
6.644283092925388,1,1,1,0.17,0.7,0,0,5,20
5.480964692357041,1,1,1,0.22,2.26,1,0,5,2
5.761272020275154,1,1,0,0.72,0.28,1,0,3,22
5.357067494330587,1,1,1,0.18,3.3,1,0,10,11
6.820023105589293,1,1,1,0.28,0.84,0,0,6,16
5.758531114498624,1,1,1,0.82,0.55,1,0,1,23
6.96760162783086,1,0,1,0.92,0.5,1,0,4,21
7.591023110000004,1,0,0,0.04,1.08,0,0,1,3
6.803989825033913,1,1,1,0.45,0.16,0,0,8,3
6.405616169909816,1,0,0,0.55,0.06,0,0,2,18
6.637946452071176,0,1,1,0.13,1.36,0,0,5,3
6.582118606075535,1,1,1,0.02,0.24,0,0,1,7
7.067450742180332,1,1,1,0.84,2.48,1,0,3,6
6.140587092518759,1,1,1,0.18,0.49,0,0,5,11
6.1221984168255865,1,1,1,0.56,0.43,0,0,7,1
5.066651418458273,1,1,1,0.13,0.26,0,0,4,2
5.512414264758311,1,1,1,0.12,0.19,0,0,5,21
7.027328588385399,1,1,1,0.29,0.03,0,0,2,19
6.255497548060297,1,1,1,0.55,0.18,0,0,8,9
5.330060067743611,1,1,1,0.92,1.77,1,0,3,22
6.749418876911101,1,1,1,0.71,2.4,1,0,5,17
7.138115009125096,1,1,0,0.23,0.47,0,0,3,14
6.641343176906281,1,1,1,0.69,0.66,1,0,12,15
7.249242284419508,1,1,1,0.14,0.92,0,0,4,17
7.564954921249719,1,1,0,0.69,0.82,1,0,2,18
7.151449949883815,1,1,1,0.35,0.47,0,0,7,15
6.513873785022081,1,1,1,0.67,1.73,1,0,11,20
6.2014897168045,1,0,1,0.97,0.03,1,0,6,9
6.323064139722161,1,1,0,0.86,0.97,1,0,8,20
7.695774127284032,1,0,1,0.79,0.01,1,0,11,5
5.885562456568561,1,1,1,0.4,0.12,0,0,6,3
6.299578115338523,1,1,1,0.04,1.08,0,1,11,10
6.275428443002308,1,1,0,0.97,0.45,1,0,8,16
5.409726609020353,1,1,1,0.82,2.35,1,0,3,22
5.860422874936965,1,1,1,0.88,0.24,1,0,8,2
5.8089780864712495,1,1,1,0.19,5.4,1,0,2,19
6.817205129659405,0,1,1,0.48,0.64,0,0,2,7
5.075947224012957,1,1,1,0.89,1.74,1,0,7,12
6.030162678016741,1,1,1,0.54,1.47,0,0,7,17
6.630362997671002,1,1,1,0.93,0.53,1,0,11,11
5.86912644206614,1,1,1,0.39,3.1,1,0,5,4
6.927227308163348,1,1,1,0.77,0.27,1,0,9,9
6.477485975685208,1,1,0,0.45,0.19,0,0,2,1
6.045051138740035,1,1,0,0.37,0.08,0,0,11,0
5.144312361369154,1,1,1,0.98,0.32,1,0,11,18
5.774803211851556,1,1,1,0.48,1.56,0,0,7,14
7.129751643875723,1,1,1,0.1,1.47,0,0,7,2
6.2378829329457535,1,1,1,0.54,0.16,0,0,9,6
5.745130509233189,1,1,0,0.72,0.42,1,0,6,23
6.960016476412303,1,1,1,0.09,0.49,0,0,2,12
7.276003686976463,1,1,1,0.82,0.49,1,0,9,23
6.435787492647366,1,1,1,0.55,0.34,0,0,8,1
6.768027569028205,1,1,1,0.64,0.31,1,0,9,15
6.028197282487962,1,1,1,0.43,1.61,0,1,6,2
6.956109419091194,1,0,1,0.81,0.71,1,0,12,11
7.985301781742372,1,1,1,0.4,0.57,0,0,10,7
