umidade,nitrogenio,fosforo,postassio,probabilidade_precipitacao,chuva_3h,bloqueio_meteorológico,estado_bomba,mes,hora
34.55313793209992,0,1,1,0.93,0.97,1,0,12,18
33.721988021255946,0,1,0,0.93,0.1,1,0,10,2
26.079325680377536,1,1,1,0.01,0.82,0,0,8,4
38.99260237885324,1,1,1,0.8,2.19,1,0,10,16
31.71175046305198,1,1,1,0.89,0.4,1,0,9,15
44.24225266946249,1,0,1,0.91,0.1,1,0,6,7
35.87594282853222,1,1,0,0.86,0.27,1,0,12,12
44.14092489212398,0,1,0,0.96,1.5,1,0,1,20
30.71536318689671,1,1,1,0.84,0.35,1,0,6,20
36.81464805089437,1,1,0,0.3,0.1,0,0,7,19
42.19718860457943,1,1,1,0.93,0.28,1,0,5,3
40.15439519613932,1,1,1,0.72,0.41,1,0,3,16
29.802544086914704,1,1,1,0.75,0.49,1,0,10,2
48.92599863175451,1,1,1,0.25,0.56,0,0,7,3
49.512291544079176,1,1,1,0.25,1.45,0,0,12,1
39.94915885880128,1,1,1,0.96,0.63,1,0,12,3
42.66320902072861,0,1,1,0.44,1.32,0,0,12,21
56.33693175605591,1,1,1,0.0,1.62,0,0,3,10
35.24070085725963,1,1,1,0.13,2.11,1,0,5,13
41.91157926364569,1,0,1,0.97,0.23,1,0,3,19
28.428157635386757,1,1,1,0.03,0.14,0,1,4,10
54.893125865713856,1,1,1,0.84,0.17,1,0,9,6
28.560315045816093,1,0,0,0.13,0.94,0,0,11,5
25.645717489916606,1,0,1,0.71,0.94,1,0,1,1
59.80142324312004,0,1,1,0.52,0.67,0,0,11,21
19.95996010454826,0,1,1,0.03,0.21,0,0,8,21
48.94871912629999,0,1,1,0.04,0.14,0,0,11,8
40.07946374305976,1,1,1,0.75,0.29,1,0,2,16
49.3848848061909,1,1,1,0.96,0.66,1,0,7,3
26.549685876692354,1,1,1,0.37,0.44,0,0,3,7
21.88704762243228,1,1,1,0.65,0.42,1,0,6,23
37.94785752954845,0,0,1,0.46,0.03,0,0,1,8
33.56250628247555,1,1,1,0.64,0.58,1,0,6,0
37.06822235826443,1,1,1,0.68,4.48,1,0,6,1
44.51705660421348,0,1,0,0.63,0.69,1,0,12,15
36.87712370271748,1,0,1,0.65,0.97,1,0,6,11
38.64690897398476,1,0,1,0.96,0.49,1,0,4,23
31.35880579991536,1,1,1,0.04,3.25,1,0,4,22
34.27956857620896,1,1,0,0.25,4.15,1,0,11,2
43.3150813648598,1,1,1,0.76,0.71,1,0,7,1
34.81053484187604,1,1,1,0.41,1.39,0,0,8,14
26.27318212088428,1,1,1,0.54,0.19,0,0,8,0
25.648075407359546,1,0,1,0.31,0.81,0,0,9,19
53.25075768687631,1,1,1,0.89,0.62,1,0,8,2
39.09441123258211,1,1,1,0.56,0.21,0,0,2,17
53.53677613329992,1,1,1,0.97,0.08,1,0,9,19
27.112014859289157,1,1,0,0.93,0.95,1,0,10,3
37.310815902079774,1,1,1,0.57,1.05,0,0,1,16
40.00356230257358,0,1,0,0.61,1.94,1,0,8,1
33.85203642265372,1,1,1,0.91,0.21,1,0,8,0
27.59428067557515,0,1,1,0.67,1.01,1,0,1,2
45.47664509676429,0,1,1,0.52,0.22,0,0,11,19
42.14487760033242,1,1,0,0.92,0.02,1,0,3,22
30.172757034917247,1,1,1,0.6,1.64,1,0,6,5
55.34106130782241,1,1,1,0.98,0.86,1,0,8,5
45.35786592554516,1,1,1,0.25,0.53,0,0,8,12
47.86862726220306,1,0,1,0.22,0.2,0,0,11,1
34.4969484615458,1,1,1,0.22,0.16,0,0,1,7
31.38981268196999,0,1,1,0.32,1.83,0,0,4,6
36.10398903113983,0,1,1,0.79,0.27,1,0,8,20
60.93712792312765,1,1,1,0.34,1.9,0,0,10,18
48.36131334999094,1,0,0,0.28,0.06,0,0,12,12
34.78359574732849,1,1,0,0.0,0.27,0,0,6,17
39.87825465139766,1,1,0,0.15,1.22,0,0,3,18
62.393615950140784,0,1,0,0.27,0.07,0,0,9,6
42.18052839559134,1,1,1,0.46,0.65,0,0,11,5
35.587872663793775,1,1,1,0.47,0.28,0,0,2,22
47.42496501867699,1,1,1,0.78,5.69,1,0,3,4
40.12053515321064,1,1,1,0.86,0.75,1,0,1,5
24.57023053455593,0,1,1,0.78,0.75,1,0,11,8
35.155679558216136,1,1,1,0.61,0.02,1,0,11,9
35.66107368323053,1,0,1,0.86,0.3,1,0,10,5
22.071866348005887,1,1,1,0.01,1.34,0,0,6,8
27.65792444698736,1,0,0,0.79,1.19,1,0,11,17
44.45575694027156,1,1,1,0.42,1.05,0,0,12,17
44.68829960621582,1,1,0,0.15,0.98,0,0,4,6
42.17992316031125,1,1,0,0.21,0.53,0,0,2,23
15.557043524381584,1,1,1,0.83,0.37,1,0,3,6
40.58876969158212,1,1,1,0.03,0.15,0,0,5,4
31.56782291320504,1,1,1,0.87,3.47,1,0,7,2
48.56493672105256,1,1,1,0.95,0.15,1,0,5,17
41.51924121237825,1,1,1,0.62,1.0,1,0,3,12
23.024416121005423,1,0,1,0.98,1.26,1,0,11,15
32.101369964651234,1,1,1,0.35,0.61,0,0,8,11
30.867553293044036,1,1,1,0.96,0.6,1,0,10,16
31.01463357590609,0,1,1,0.17,0.0,0,0,9,2
28.008308865198856,1,1,0,0.27,0.03,0,0,12,15
36.24784017677182,1,1,1,0.08,0.67,0,0,12,21
43.76484991405905,1,1,1,0.57,0.97,0,0,3,12
50.03245408840652,1,1,1,0.74,0.66,1,0,5,5
43.28755148525148,1,1,0,0.1,0.18,0,0,10,14
54.24514480854808,1,1,1,0.97,0.38,1,0,9,14
28.09475414502945,1,1,1,0.54,0.46,0,0,10,21
44.54878543061126,1,1,1,0.61,0.27,1,0,6,0
44.73142759780785,1,1,1,0.16,0.14,0,0,3,1
34.61630955404233,1,1,1,0.68,0.29,1,0,2,19
36.90234662257821,1,1,1,0.43,0.87,0,0,12,13
39.29597853350823,1,1,1,0.19,0.65,0,0,9,11
32.85896525298434,1,1,1,0.91,0.5,1,0,9,16
48.19629901967046,1,1,1,0.39,0.11,0,0,12,11
35.29340527539962,1,0,0,0.13,0.43,0,0,12,5
43.40166019835758,1,1,1,0.69,0.93,1,0,5,22
36.20076698713383,1,1,1,0.42,0.08,0,0,3,7
35.435143540744555,1,1,1,0.55,1.07,0,0,8,7
35.925291017597466,1,0,1,0.88,0.59,1,0,9,3
44.2194004553084,1,1,1,0.19,1.27,0,0,11,11
26.45188392202993,1,1,0,0.13,0.13,0,0,12,2
39.73182095219865,1,1,1,0.82,2.46,1,0,8,6
45.94215810393705,1,1,1,0.86,0.35,1,0,10,10
28.238401248596567,1,1,1,0.73,2.52,1,0,4,7
36.46091342808525,1,1,1,0.32,0.32,0,0,1,0
39.95322655759277,0,1,1,0.74,0.12,1,0,1,13
33.964412531671485,0,1,1,0.94,0.9,1,0,8,13
43.91394639244643,1,1,1,0.04,0.01,0,0,6,2
43.39737312163922,1,1,1,0.68,0.2,1,0,5,12
43.89332718807805,1,1,1,0.73,0.86,1,0,10,2
30.034339519897717,1,0,1,0.17,1.84,0,0,3,5
22.301399891242056,1,1,1,0.23,1.54,0,1,2,12
23.443275117272464,1,1,1,0.03,0.16,0,0,7,20
44.98391694921771,1,1,0,0.07,2.81,1,0,6,21
24.06608937087736,1,1,1,0.69,0.26,1,0,4,17
42.16415688747597,1,1,1,0.17,1.5,0,0,10,21
65.90351106937428,1,1,1,0.82,0.06,1,0,4,18
50.24204770646377,1,1,1,0.22,1.41,0,0,6,20
34.12310321782193,1,1,1,0.73,0.5,1,0,12,13
32.581825718141545,1,1,1,0.57,1.3,0,0,6,5
67.67696465298937,1,1,1,0.13,1.25,0,0,6,14
39.26836447751717,1,1,1,0.16,0.85,0,0,7,5
65.6270371123504,0,0,1,0.26,1.84,0,0,1,10
48.77127499173804,1,1,1,0.92,1.22,1,0,8,10
46.89161288619387,1,1,1,0.12,0.76,0,0,2,19
42.58780555293661,1,1,1,0.05,0.89,0,0,4,14
48.93988039980126,1,1,1,0.03,0.23,0,0,4,22
51.9263316833174,1,1,1,0.55,0.96,0,0,3,18
22.66375384620873,1,1,0,0.35,1.08,0,0,3,12
40.84608677411087,1,1,1,0.58,0.51,0,0,5,1
48.91924274861597,0,0,1,0.64,2.06,1,0,10,16
49.27442603760977,1,1,1,0.01,0.25,0,0,12,4
36.925665662498886,1,1,0,0.08,0.68,0,0,10,21
46.89592793704538,1,1,1,0.55,0.15,0,0,8,3
33.2111417736741,1,1,1,0.55,1.32,0,1,7,21
39.59960399654906,1,1,1,0.85,0.11,1,0,8,5
29.87840404578652,1,0,1,1.0,0.3,1,0,12,13
38.422240669817874,1,1,1,0.65,0.16,1,0,5,16
54.3697462219903,1,1,1,0.47,2.23,1,0,12,5
37.8506630556232,1,1,1,0.65,0.45,1,0,10,4
53.002869365804486,1,1,1,0.23,0.52,0,0,5,1
38.48124640058892,1,1,1,0.44,1.48,0,0,7,1
45.12733246696568,1,1,0,0.79,1.09,1,0,11,4
27.427865178123035,1,1,1,0.22,0.87,0,0,2,8
37.39748358730343,1,1,1,0.27,0.23,0,0,6,0
30.91658748292015,1,1,1,0.77,1.85,1,0,4,18
44.04069299868192,1,0,0,0.96,0.22,1,0,7,9
53.49266177587856,1,1,1,0.95,1.01,1,0,12,18
28.69032812203184,1,1,1,0.38,0.88,0,1,2,12
31.63616205701515,0,1,0,0.82,0.52,1,0,5,4
35.488845921966735,0,1,1,0.84,0.63,1,0,12,5
41.422322896528,1,1,1,0.89,1.02,1,0,11,15
47.90002500136138,1,1,1,0.01,0.02,0,0,7,10
41.414789529346734,1,1,1,0.25,0.22,0,0,4,10
31.529016117400054,1,1,1,0.44,0.54,0,0,10,16
52.871204018119954,0,1,0,0.33,1.29,0,0,4,22
48.789293273560624,0,1,1,0.23,3.27,1,0,10,0
49.66313753679167,1,1,0,0.09,1.07,0,0,9,6
50.88600547234376,1,1,1,0.29,0.86,0,0,2,13
38.04481476976443,1,1,1,0.02,0.84,0,0,3,1
31.900491836116004,0,1,1,0.04,0.18,0,0,5,22
52.2793349015814,1,0,1,0.56,0.21,0,0,9,10
41.03334157403008,0,1,1,0.91,2.34,1,0,11,12
40.52126088863699,1,1,1,0.21,2.35,1,0,7,19
55.08870481964859,1,1,1,0.49,0.04,0,0,10,10
41.9046363338834,1,1,1,0.88,0.93,1,0,7,17
36.061618580679095,1,0,1,0.74,0.54,1,0,10,9
56.853312498835535,1,1,0,0.71,1.16,1,0,6,2
45.83393515160945,1,1,0,0.99,0.01,1,0,8,4
30.916682459241223,1,1,1,0.84,0.53,1,0,9,2
42.306804706445696,0,0,1,0.27,0.3,0,0,12,3
30.64588592538871,0,1,1,0.76,2.9,1,0,12,19
46.48885115800752,1,1,1,0.85,2.29,1,0,6,15
49.12134991032696,1,0,1,0.83,0.44,1,0,4,9
24.97762580801801,0,1,0,0.16,0.46,0,0,12,16
48.92680024624406,1,0,0,0.95,0.6,1,0,4,11
29.77394942916933,1,1,1,0.26,1.18,0,0,5,22
45.707503059460606,1,1,1,0.59,2.02,1,0,6,14
49.86591436871788,0,1,1,0.21,1.0,0,0,4,6
39.41167145868478,1,0,1,0.82,0.63,1,0,2,8
42.53391574298481,1,1,1,0.93,0.64,1,0,1,23
35.40903619077693,1,1,1,0.79,0.7,1,0,7,23
41.50412984967334,1,0,0,0.37,2.66,1,0,11,8
32.79131155984066,1,1,1,0.88,2.11,1,0,6,13
45.34251175159462,1,1,1,0.28,2.25,1,0,1,11
33.77975273410427,1,1,1,0.22,0.48,0,0,5,10
32.15405682079109,1,1,0,0.21,0.01,0,0,2,21
27.46725730818464,1,1,1,0.01,0.33,0,1,1,11
67.30268832065552,1,1,1,0.05,1.78,0,0,3,3
43.5518573197628,1,1,1,0.58,1.41,0,0,7,11
58.53526725334244,1,0,1,0.04,0.42,0,0,5,5
43.74559209682385,0,1,1,0.44,1.53,0,0,1,21
33.376574654410405,0,1,1,1.0,0.53,1,0,7,11
18.726895952507427,1,0,0,0.74,0.75,1,0,1,19
10.0,1,1,1,0.6,0.08,1,0,5,4
58.08216021385464,1,1,1,0.43,2.43,1,0,11,21
44.39634236734647,0,1,1,0.66,0.84,1,0,5,21
30.37137109332404,0,1,1,0.36,0.49,0,0,8,17
37.42663239491428,1,0,1,0.03,2.01,1,0,6,18
39.56731131646266,1,1,0,0.53,0.99,0,0,8,8
45.12962527601125,1,1,1,0.56,0.22,0,0,4,5
33.74424813833875,1,1,1,0.35,1.19,0,1,5,10
59.71833628818683,1,1,1,0.37,0.18,0,0,12,14
41.0148132244835,1,1,0,0.57,0.6,0,0,1,11
37.068584657142,1,1,1,0.37,1.02,0,0,12,15
36.73524917092048,1,1,1,0.76,2.41,1,0,2,12
45.50052099024552,1,1,1,0.09,1.28,0,0,1,6
47.58181957070717,1,1,0,0.43,1.55,0,0,2,16
46.82160537649485,1,1,1,0.24,1.94,0,0,11,19
44.61001922497898,1,0,1,0.79,3.06,1,0,2,5
39.44430138613201,1,1,1,0.6,0.58,1,0,12,8
36.39948022148041,1,1,1,0.93,0.14,1,0,10,1
50.9802859741005,1,0,1,0.8,0.8,1,0,7,17
54.93297692431053,1,1,1,0.78,2.0,1,0,10,6
41.377329694834266,1,1,1,0.9,2.66,1,0,9,2
49.5988655581387,1,1,1,0.77,0.11,1,0,7,4
28.26943501951022,1,1,1,0.25,0.2,0,0,3,2
40.64185549569475,1,1,1,0.15,4.19,1,0,4,3
50.21877005059068,1,1,1,0.83,2.28,1,0,8,1
29.76185369972752,0,1,0,0.95,0.2,1,0,4,15
50.88028349197453,1,1,1,0.03,0.73,0,0,2,8
44.59820426708211,1,1,1,0.05,2.2,1,0,10,14
33.32350770803121,1,1,0,0.87,0.06,1,0,7,11
55.50098049574707,1,1,1,0.76,1.73,1,0,4,14
35.66693604900192,1,1,1,0.49,0.39,0,0,3,5
59.18719576011054,1,1,1,0.74,0.13,1,0,8,23
35.639146240265106,1,1,1,0.44,0.03,0,0,3,1
29.095154307240037,1,0,1,0.71,0.51,1,0,5,7
21.37239840601303,1,1,1,0.98,0.14,1,0,11,21
45.889814862115486,1,1,1,0.74,0.64,1,0,10,21
39.69190967435806,0,1,1,0.85,0.04,1,0,6,2
50.34893060892378,0,1,1,0.54,0.18,0,0,7,7
51.50860352158461,1,1,1,0.76,0.25,1,0,1,17
41.67474759814973,1,1,0,0.79,2.04,1,0,8,11
46.22023745943592,1,1,0,0.07,0.42,0,0,5,18
38.84559945330216,1,1,1,1.0,0.87,1,0,9,18
32.50443857431336,1,1,0,0.54,1.4,0,0,6,6
50.58420912769563,1,1,1,0.2,0.48,0,0,7,9
44.988831261370606,1,0,1,0.63,1.14,1,0,4,17
34.64668913373929,0,1,1,0.07,1.98,0,0,1,7
31.746971867520493,1,1,1,0.17,0.54,0,1,3,10
51.84541327970494,0,1,0,0.63,1.44,1,0,10,4
28.17697317887683,1,1,1,0.86,0.19,1,0,8,0
46.03265054983165,0,1,1,0.52,1.78,0,0,4,0
44.35282930878006,1,1,1,0.57,0.05,0,0,7,1
39.48415479946256,1,1,1,0.22,0.32,0,0,6,17
34.48676503935973,1,1,1,0.96,0.66,1,0,1,5
44.54122598112697,1,1,1,0.75,0.46,1,0,10,13
30.38960510070965,1,1,1,0.72,0.93,1,0,10,1
50.94483433528897,1,1,1,0.33,0.15,0,0,9,23
39.09441826445224,1,1,1,0.39,0.94,0,0,9,3
24.453151199201265,1,1,1,0.71,0.82,1,0,11,6
46.61945820567554,1,0,1,0.57,1.09,0,0,6,7
36.288752859468445,1,1,1,0.52,0.2,0,0,3,7
50.26563595772845,1,1,1,0.25,0.75,0,0,3,12
33.76245758257519,1,1,1,0.32,0.14,0,1,12,12
36.13702297238387,1,1,1,0.1,1.42,0,0,8,6
21.024707950559694,1,1,0,0.09,1.01,0,0,3,17
21.25806448982412,1,1,1,0.36,0.45,0,1,5,22
23.936700504947535,1,0,1,0.29,0.08,0,0,9,9
45.33779698868532,1,1,0,0.94,0.78,1,0,9,3
43.38726355291278,1,1,0,0.92,0.28,1,0,8,20
36.91478395610868,1,0,1,0.55,0.55,0,0,4,15
39.51508913180387,1,0,1,0.44,0.1,0,0,1,6
44.83417842304684,1,1,1,0.71,0.4,1,0,12,5
24.78608120289888,1,1,1,0.91,0.29,1,0,8,22
40.0533832394974,1,1,1,0.97,0.75,1,0,3,19
27.3552715876571,0,1,0,0.73,1.21,1,0,8,1
44.47416711566416,1,0,1,0.6,0.19,1,0,5,4
50.448497897835,1,1,1,0.64,0.5,1,0,2,8
37.504828896378136,1,1,1,0.2,0.73,0,0,3,20
41.84914100097933,1,1,1,0.58,0.34,0,0,9,22
44.66821554887372,1,0,1,0.16,1.68,0,0,3,10
55.70689229532549,1,0,1,0.23,0.78,0,0,2,6
27.294929594932,1,1,1,0.84,0.68,1,0,10,21
35.94579159950794,1,1,1,0.93,1.22,1,0,5,23
55.23717195359757,1,1,1,1.0,0.65,1,0,4,9
35.19057911170184,1,1,1,0.98,0.34,1,0,5,1
59.52647009351459,1,1,1,0.08,0.79,0,0,2,16
43.01708383459018,1,1,1,0.71,2.29,1,0,11,5
42.70890618685482,1,1,1,0.16,1.17,0,0,12,4
22.822338961096836,0,1,1,0.03,2.89,1,0,1,7
32.87489278862853,0,1,1,0.58,0.23,0,0,8,1
50.91702258029223,1,1,1,0.86,0.21,1,0,7,16
32.46045311328542,1,1,1,0.62,0.03,1,0,11,15
42.59021962986937,1,1,1,0.53,0.24,0,0,6,2
43.06941283814307,1,0,1,0.98,4.72,1,0,12,11
41.82059531781581,0,1,1,0.88,0.05,1,0,3,10
40.19689863314203,1,1,1,0.47,2.05,1,0,9,4
44.17048656129824,1,1,1,0.41,0.93,0,0,9,22
51.87462862983139,1,0,1,0.62,3.72,1,0,1,17
29.273798731382275,1,1,1,0.13,0.06,0,0,6,17
46.30328465169174,1,1,1,0.23,1.75,0,0,12,12
20.12338836090185,0,1,0,0.04,0.17,0,0,12,18
44.36948103156361,0,1,1,0.01,2.08,1,0,6,6
37.45368007271476,1,1,1,0.47,0.59,0,0,3,5
42.9074126627761,0,1,1,0.89,2.46,1,0,12,14
23.44916341438861,1,0,1,0.15,0.41,0,0,8,13
47.9399138464878,1,1,0,0.71,0.53,1,0,3,17
37.86898935692715,1,1,1,0.39,0.14,0,0,5,23
25.89426164514452,0,1,0,0.9,1.39,1,0,9,4
42.73149398917441,1,1,1,0.96,0.64,1,0,12,23
25.714060877339,1,1,1,0.99,1.26,1,0,4,1
39.263092942578055,1,1,0,0.61,1.79,1,0,12,10
19.416582676413874,1,1,1,0.79,0.15,1,0,5,15
37.500618074616014,1,1,1,0.69,2.83,1,0,12,7
53.788521363945016,1,0,1,0.07,0.08,0,0,3,4
51.15773417788322,1,0,1,0.74,0.38,1,0,11,9
16.32624954173149,0,0,0,0.84,0.07,1,0,7,6
45.6194017949805,1,1,1,0.93,2.81,1,0,5,5
26.028520139724105,1,1,1,0.6,0.16,1,0,5,16
28.71175119927832,1,1,1,0.88,0.65,1,0,2,23
36.00115074668074,1,1,0,0.1,2.78,1,0,1,17
48.63459476305258,1,1,1,0.23,0.23,0,0,7,14
45.00444274770041,1,1,1,0.4,3.09,1,0,8,3
53.42689283033465,0,1,1,0.6,4.15,1,0,9,1
45.6712773997826,1,1,1,0.24,0.69,0,0,9,16
55.25983079383158,1,0,1,0.57,0.02,0,0,7,0
40.51364128324791,1,1,0,0.22,0.79,0,0,2,5
37.81979402284108,1,1,1,0.21,0.86,0,0,10,10
38.84560951333922,1,1,1,0.12,0.32,0,0,5,8
30.14838883559061,1,1,1,0.54,0.08,0,1,6,12
42.889706324752616,1,1,0,0.27,1.42,0,0,10,3
29.348226094991382,1,1,1,0.53,0.11,0,1,6,7
36.88577510025908,1,1,1,0.37,0.04,0,0,4,21
42.824330891254434,1,1,1,0.65,0.04,1,0,4,5
48.02713410681686,1,0,1,0.19,0.61,0,0,10,19
40.92064364782046,0,1,1,0.39,1.36,0,0,2,4
42.149599840733,1,1,1,0.71,1.26,1,0,12,7
45.42139828059005,1,0,1,0.46,0.32,0,0,7,3
22.470750403525017,1,0,1,0.19,0.44,0,0,6,4
37.59749536705648,1,1,1,0.3,2.16,1,0,12,22
35.42288006632825,1,1,1,0.92,2.9,1,0,3,22
56.48175403504449,1,0,1,0.08,1.84,0,0,4,13
31.95370646764356,1,1,1,0.64,0.55,1,0,1,11
41.12160431576285,1,1,1,0.92,0.19,1,0,9,1
57.714692982781294,1,1,1,0.73,2.98,1,0,1,16
34.220486423267715,0,1,1,0.85,0.19,1,0,8,8
37.55167286694697,1,1,1,0.84,0.7,1,0,1,6
32.467752587368125,1,1,1,0.06,2.43,1,0,6,15
42.262503531454165,1,1,1,0.34,0.81,0,0,3,4
22.190216189361355,1,1,1,0.68,1.4,1,0,6,19
32.92376737187246,1,0,1,0.89,0.18,1,0,9,16
59.25625339182537,1,1,1,0.42,0.16,0,0,6,13
33.44764357892653,1,1,1,0.73,1.45,1,0,7,21
24.655185604737213,1,1,1,0.78,4.54,1,0,9,10
40.87675683563165,1,1,1,0.83,0.44,1,0,2,22
24.484230497328664,0,1,1,0.18,0.33,0,0,9,5
43.90853441631853,1,1,1,0.48,1.16,0,0,8,21
32.73900368329355,1,1,1,0.91,0.4,1,0,11,5
27.99074813138499,1,0,1,0.83,2.25,1,0,1,0
37.34611137892067,0,1,1,0.7,0.06,1,0,3,13
34.78617780679249,1,1,1,0.91,1.21,1,0,4,12
38.6767058433348,1,1,0,0.13,0.95,0,0,9,13
40.10385795156129,1,1,1,0.96,1.36,1,0,7,13
56.47954660281807,1,1,0,0.55,0.49,0,0,8,10
36.053872786526746,1,1,1,0.19,0.04,0,0,8,19
35.313444462327055,1,1,1,0.74,0.28,1,0,6,2
39.68535959389496,1,1,1,0.46,0.1,0,0,11,6
49.99203615504443,1,1,1,0.99,2.68,1,0,3,11
20.667073665674287,1,0,1,0.74,0.16,1,0,4,8
58.08757311111769,1,1,1,0.66,0.61,1,0,12,17
54.55509769619196,1,1,1,0.09,0.23,0,0,10,12
33.29011665158508,0,1,1,0.68,0.54,1,0,7,21
20.868106649987038,1,1,1,0.58,2.41,1,0,1,7
21.73553582295825,0,1,1,0.84,0.65,1,0,1,8
41.91524981120683,1,1,1,0.32,0.11,0,0,7,22
45.53835108837989,1,0,1,0.05,0.02,0,0,12,2
42.567533654049136,1,1,1,0.54,2.68,1,0,2,13
46.44927325573331,1,1,1,0.92,1.79,1,0,11,13
32.36497394934677,1,1,1,0.65,2.78,1,0,2,7
27.16118082974907,0,1,1,0.81,0.28,1,0,8,0
45.99088751960453,1,0,1,0.17,4.3,1,0,6,5
29.583551963519028,1,1,1,0.11,0.04,0,0,6,0
30.66048066901252,1,1,1,0.37,0.36,0,0,10,12
51.45020917912704,1,1,1,0.26,1.75,0,0,1,6
43.95554845804418,1,1,1,0.29,1.13,0,0,11,15
48.40029736122376,1,0,1,0.44,0.43,0,0,4,21
39.310746415185854,1,1,1,0.14,0.18,0,0,4,17
26.724322227796737,1,1,1,0.98,0.48,1,0,11,4
49.05442972503264,1,1,1,0.08,0.81,0,0,9,20
35.80831786031568,1,0,1,0.1,0.14,0,0,12,13
51.57356772529498,1,1,1,0.6,0.97,1,0,2,23
35.65296266600323,1,1,1,0.89,2.15,1,0,7,14
40.11679084537299,1,1,1,0.28,0.44,0,0,12,8
62.85335239259614,1,1,1,0.74,0.79,1,0,6,13
44.33061884065498,1,1,1,0.73,0.88,1,0,9,23
35.19701452662938,0,1,0,0.23,0.01,0,0,8,7
42.94238740112905,1,1,1,0.6,0.11,1,0,3,16
13.565738608987267,1,1,0,0.39,0.2,0,0,3,4
68.6983463126142,0,1,1,0.4,0.01,0,0,9,19
25.285415367976977,0,0,1,0.52,0.63,0,0,8,4
41.60151081903456,1,1,0,0.31,0.08,0,0,6,20
27.90839442200195,1,1,1,0.56,1.22,0,0,9,19
42.319452563369005,0,1,1,0.95,1.05,1,0,11,3
27.351698446964125,1,0,1,0.7,0.37,1,0,8,4
40.82375105665239,1,1,1,0.91,1.97,1,0,2,13
49.00198706546321,0,1,1,0.86,1.23,1,0,10,23
50.94344801938306,1,1,0,0.16,0.46,0,0,6,1
29.112230021855943,0,1,1,0.18,0.12,0,0,8,11
43.94630482750088,1,1,1,0.83,2.04,1,0,8,1
66.33141142948651,1,1,1,0.73,0.56,1,0,4,21
40.04881563582032,1,1,1,0.99,0.01,1,0,11,21
48.6543426117324,1,1,0,0.8,1.14,1,0,10,20
48.9860173051885,1,1,0,0.25,0.06,0,0,10,15
27.375016060844185,1,1,1,0.91,0.68,1,0,9,15
32.56871049232807,1,1,1,0.46,0.34,0,0,7,16
47.58883895142333,1,0,1,0.32,3.54,1,0,2,13
36.048533597401175,1,1,0,0.49,2.5,1,0,1,2
44.3455211210253,1,1,1,0.02,0.99,0,0,4,0
45.27328371736765,1,1,0,0.12,0.38,0,0,2,18
27.500164566286507,1,1,1,0.7,0.86,1,0,12,4
37.07458257079357,0,1,1,0.42,0.26,0,0,4,17
53.99990230370472,1,1,1,0.13,0.61,0,0,11,16
43.49957310115956,1,1,1,0.26,0.42,0,0,3,2
39.67088672490004,0,1,1,0.47,0.03,0,0,12,17
35.03066839843022,0,1,1,0.74,1.68,1,0,7,23
34.037868257889244,0,1,0,0.63,1.14,1,0,2,9
33.124186091873526,1,1,1,0.15,2.92,1,0,8,22
40.17465495088893,1,1,1,0.2,2.89,1,0,3,16
44.53815126203765,1,1,1,1.0,0.49,1,0,10,2
46.133604540996814,1,0,0,0.21,0.78,0,0,2,8
37.52199583770826,1,1,0,0.06,2.31,1,0,5,3
42.45071902762764,1,1,1,0.78,0.2,1,0,10,3
38.60691203126161,1,1,1,0.04,0.31,0,0,9,21
37.94755845483881,1,1,0,0.33,0.04,0,0,3,18
47.16406031983617,1,1,1,0.33,0.5,0,0,2,17
32.082200888876145,1,1,0,0.45,0.05,0,0,9,19
34.29232944952466,1,0,0,0.5,0.07,0,0,2,1
49.98963825322278,1,1,1,0.32,0.79,0,0,6,7
39.8941183956866,1,1,1,0.84,0.03,1,0,9,22
53.58228668837609,1,1,1,0.81,0.51,1,0,4,5
40.58314761941651,1,0,1,0.62,1.86,1,0,5,19
31.539167040198087,1,1,1,0.64,1.02,1,0,6,21
48.414157865230685,1,1,1,0.62,3.09,1,0,10,22
39.05156332834729,1,0,1,0.56,1.7,0,0,4,21
55.15693689858996,1,1,1,0.05,0.79,0,0,2,2
28.64249351760941,1,0,1,0.44,1.67,0,0,8,13
51.08413053430496,1,1,1,0.42,0.42,0,0,5,17
43.96763084084317,1,1,1,0.88,0.23,1,0,7,13
36.40748833469684,1,1,1,0.74,0.32,1,0,4,4
59.50414823151856,0,1,1,0.89,1.23,1,0,1,18
38.44466718371636,1,0,1,0.51,0.62,0,0,12,22
32.95659565723013,1,1,1,0.33,0.17,0,0,4,11
38.46263966492626,1,1,1,0.85,1.2,1,0,6,7
29.23583422728885,1,1,0,0.17,0.17,0,0,4,1
32.794464580053855,1,1,1,0.35,0.57,0,1,5,10
41.65885487460788,1,1,1,0.28,0.2,0,0,4,3
41.582275406434825,1,1,0,0.78,0.08,1,0,10,20
42.84691116002656,1,1,0,0.1,2.0,1,0,12,8
53.408282416004894,1,1,1,0.91,0.66,1,0,8,23
58.17207644333371,1,1,1,0.22,0.21,0,0,2,22
45.15565497600963,1,1,1,0.24,1.48,0,0,9,19
42.125546555063394,0,1,1,0.65,0.17,1,0,6,23
41.1351156161589,0,1,1,0.27,0.52,0,0,3,6
21.35835207844264,1,1,1,0.41,0.47,0,0,12,4
49.44281440287642,1,1,1,0.04,0.41,0,0,9,4
35.54114310800583,1,1,1,0.78,1.59,1,0,9,11
